,ID_CLIENT,closed_loans_count,total_loans_count
12946,106817316,2,2
12947,106817317,0,1
12948,106817318,0,1
12949,106817319,0,1
12950,106817320,0,1
12951,106817321,0,1
12952,106817322,1,1
12953,106817323,0,1
12954,106817324,0,1
12955,106817325,0,1
12956,106817326,0,1
12957,106817327,0,1
12958,106817328,1,2
12959,106817329,0,1
12960,106817330,0,1
12961,106817331,1,1
12962,106817332,2,2
12963,106817333,0,1
12964,106817334,0,1
12965,106817335,0,1
12966,106817336,0,1
12967,106817337,0,1
12968,106817338,0,1
12969,106817339,1,2
12970,106817340,0,1
12971,106817341,0,1
12972,106817342,0,1
12973,106817343,0,1
12974,106817344,1,2
12975,106817345,1,2
12976,106817346,0,1
12977,106817347,1,2
12978,106817348,0,1
12979,106817349,0,1
12980,106817350,0,1
12981,106817351,0,1
12982,106817352,0,1
12983,106817353,0,1
12984,106817354,1,1
12985,106817355,0,1
12986,106817356,0,1
12987,106817357,0,1
12988,106817358,2,2
12989,106817359,0,1
12990,106817360,1,3
12991,106817361,1,2
12992,106817362,0,1
12993,106817363,0,1
12994,106817364,0,1
12995,106817365,0,1
12996,106817366,0,1
12997,106817367,1,2
12998,106817368,0,1
12999,106817369,1,1
13000,106817370,0,1
13001,106817371,1,2
13002,106817372,0,1
13003,106817373,0,1
13004,106817374,0,1
13005,106817375,0,1
13006,106817376,0,1
13007,106817377,0,1
13008,106817378,1,1
13009,106817379,0,1
13010,106817380,0,1
13011,106817381,0,1
13012,106817382,1,2
13013,106817383,1,1
13014,106817384,1,2
13015,106817385,1,1
13016,106817386,1,2
13017,106817387,0,1
13018,106817388,1,2
13019,106817389,2,3
13020,106817390,0,1
13021,106817391,0,1
13022,106817392,1,2
13023,106817393,1,1
13024,106817394,0,1
13025,106817395,0,1
13026,106817396,1,1
13027,106817397,1,2
13028,106817398,0,1
13029,106817399,0,1
13030,106817400,0,1
13031,106817401,1,2
13032,106817402,0,1
13033,106817403,0,1
13034,106817404,0,1
13035,106817405,0,1
13036,106817406,0,1
13037,106817407,0,1
13038,106817408,0,1
13039,106817409,0,2
13040,106817410,0,1
13041,106817411,2,3
13042,106817412,0,1
13043,106817413,0,1
13044,106817414,0,1
13045,106817415,0,1
13046,106817416,1,2
13047,106817417,0,1
13048,106817418,0,1
13049,106817419,0,1
13050,106817420,1,2
13051,106817421,0,1
13052,106817422,0,1
13053,106817423,1,2
13054,106817424,0,1
13055,106817425,1,2
13056,106817426,0,1
13057,106817427,0,1
13058,106817428,0,1
13059,106817429,0,1
13060,106817430,0,1
13061,106817431,0,1
13062,106817432,1,1
13063,106817433,0,1
13064,106817434,0,1
13065,106817435,0,2
13066,106817436,1,2
13067,106817437,0,1
13068,106817438,0,1
13069,106817439,0,1
13070,106817440,1,1
13071,106817441,1,1
13072,106817442,0,1
13073,106817443,0,1
13074,106817444,1,2
13075,106817445,0,1
13076,106817446,1,2
13077,106817447,0,1
13078,106817448,0,1
13079,106817449,0,1
13080,106817450,1,1
13081,106817451,0,1
13082,106817452,0,1
13083,106817453,0,1
13084,106817454,0,1
13085,106817455,0,1
13086,106817456,0,1
13087,106817457,0,1
13088,106817458,2,3
13089,106817459,0,1
13090,106817460,0,1
13091,106817461,1,2
13092,106817462,0,1
13093,106817463,0,1
13094,106817464,1,2
13095,106817465,0,1
13096,106817466,1,2
13097,106817467,2,3
13098,106817468,0,1
13099,106817469,0,1
13100,106817470,1,1
13101,106817471,0,1
13102,106817472,3,4
13103,106817473,0,1
13104,106817474,0,1
13105,106817475,0,1
13106,106817476,0,1
13107,106817477,1,2
13108,106817478,0,1
13109,106817479,0,1
13110,106817480,0,1
13111,106817481,0,1
13112,106817482,0,1
13113,106817483,0,1
13114,106817484,0,1
13115,106817485,0,1
13116,106817486,2,2
13117,106817487,2,3
13118,106817488,0,1
13119,106817489,0,1
13120,106817490,0,1
13121,106817491,0,1
13122,106817492,0,1
13123,106817493,1,2
13124,106817494,0,1
13125,106817495,0,1
13126,106817496,0,1
13127,106817497,0,1
13128,106817498,0,1
13129,106817499,1,2
13130,106817500,1,2
13131,106817501,0,2
13132,106817502,0,1
13133,106817503,0,1
13134,106817504,0,1
13135,106817505,1,2
13136,106817506,0,1
13137,106817507,2,2
13138,106817508,2,3
13139,106817509,0,1
13140,106817510,0,1
13141,106817511,0,1
13142,106817512,1,1
13143,106817513,1,1
13144,106817514,0,1
13145,106817515,1,2
13146,106817516,1,2
13147,106817517,0,1
13148,106817518,0,1
13149,106817519,1,2
13150,106817520,0,1
13151,106817521,1,1
13152,106817522,1,2
13153,106817523,0,1
13154,106817524,0,1
13155,106817525,2,3
13156,106817526,0,1
13157,106817527,2,2
13158,106817528,2,2
13159,106817529,1,2
13160,106817530,0,1
13161,106817531,0,1
13162,106817532,1,2
13163,106817533,0,1
13164,106817534,1,2
13165,106817535,0,1
13166,106817536,0,1
13167,106817537,0,1
13168,106817538,2,3
13169,106817539,0,1
13170,106817540,0,1
13171,106817541,1,1
13172,106817542,1,2
13173,106817543,0,1
13174,106817544,0,1
13175,106817545,0,1
13176,106817546,2,2
13177,106817547,0,1
13178,106817548,0,1
13179,106817549,0,1
13180,106817550,0,2
13181,106817551,0,1
13182,106817552,0,1
13183,106817553,0,1
13184,106817554,0,1
13185,106817555,0,2
13186,106817556,0,1
13187,106817557,2,3
13188,106817558,0,1
13189,106817559,1,1
13190,106817560,1,1
13191,106817561,0,1
13192,106817562,0,1
13193,106817563,0,1
13194,106817564,0,1
13195,106817565,0,1
13196,106817566,0,1
13197,106817567,0,1
13198,106817568,1,2
13199,106817569,0,1
13200,106817570,0,1
13201,106817571,0,1
13202,106817572,0,1
13203,106817573,0,1
13204,106817574,0,1
13205,106817575,0,1
13206,106817576,0,1
13207,106817577,0,1
13208,106817578,0,1
13209,106817579,1,2
13210,106817580,0,1
13211,106817581,0,1
13212,106817582,0,1
13213,106817583,0,1
13214,106817584,0,1
13215,106817585,0,1
13216,106817586,1,1
13217,106817587,0,1
13218,106817588,0,1
13219,106817589,0,1
13220,106817590,1,2
13221,106817591,0,1
13222,106817592,0,1
13223,106817593,0,1
13224,106817594,0,1
13225,106817595,0,1
13226,106817596,0,1
13227,106817597,0,1
13228,106817598,1,2
13229,106817599,0,1
13230,106817600,1,1
13231,106817601,1,2
13232,106817602,0,1
13233,106817603,0,1
13234,106817604,1,1
13235,106817605,0,1
13236,106817606,0,2
13237,106817607,0,1
13238,106817608,0,1
13239,106817609,1,1
13240,106817610,0,1
13241,106817611,0,1
13242,106817612,0,1
13243,106817613,0,1
13244,106817614,0,1
13245,106817615,0,1
13246,106817616,0,1
13247,106817617,0,1
13248,106817618,1,1
13249,106817619,0,1
13250,106817620,0,1
13251,106817621,1,2
13252,106817622,0,2
13253,106817623,1,2
13254,106817624,1,1
13255,106817625,1,2
13256,106817626,1,2
13257,106817627,0,2
13258,106817628,0,1
13259,106817629,2,2
13260,106817630,0,1
13261,106817631,0,1
13262,106817632,0,1
13263,106817633,0,1
13264,106817634,1,2
13265,106817635,0,1
13266,106817636,0,1
13267,106817637,0,1
13268,106817638,0,2
13269,106817639,0,1
13270,106817640,0,1
13271,106817641,0,1
13272,106817642,1,1
13273,106817643,0,1
13274,106817644,0,1
13275,106817645,2,2
13276,106817646,1,2
13277,106817647,0,1
13278,106817648,2,2
13279,106817649,0,1
13280,106817650,0,1
13281,106817651,0,1
13282,106817652,0,1
13283,106817653,1,2
13284,106817654,0,1
13285,106817655,0,1
13286,106817656,2,3
13287,106817657,0,2
13288,106817658,1,2
13289,106817659,0,1
13290,106817660,0,1
13291,106817661,1,1
13292,106817662,1,2
13293,106817663,0,1
13294,106817664,1,1
13295,106817665,1,2
13296,106817666,1,1
13297,106817667,0,2
13298,106817668,0,1
13299,106817669,0,1
13300,106817670,1,2
13301,106817671,1,1
13302,106817672,0,2
13303,106817673,2,3
13304,106817674,0,1
13305,106817675,0,1
13306,106817676,0,1
13307,106817677,1,1
13308,106817678,0,1
13309,106817679,0,1
13310,106817680,0,1
13311,106817681,0,1
13312,106817682,2,3
13313,106817683,0,1
13314,106817684,1,1
13315,106817685,1,2
13316,106817686,0,2
13317,106817687,0,1
13318,106817688,0,1
13319,106817689,0,1
13320,106817690,2,3
13321,106817691,0,1
13322,106817692,1,2
13323,106817693,0,1
13324,106817694,0,1
13325,106817695,1,1
13326,106817696,0,1
13327,106817697,0,1
13328,106817698,1,1
13329,106817699,2,2
13330,106817700,2,2
13331,106817701,0,1
13332,106817702,2,2
13333,106817703,0,1
13334,106817704,0,1
13335,106817705,0,1
13336,106817706,1,1
13337,106817707,0,1
13338,106817708,0,1
13339,106817709,2,3
13340,106817710,0,1
13341,106817711,0,1
13342,106817712,0,1
13343,106817713,0,1
13344,106817714,1,2
13345,106817715,0,1
13346,106817716,0,1
13347,106817717,1,1
13348,106817718,1,1
13349,106817719,0,1
13350,106817720,1,2
13351,106817721,0,1
13352,106817722,1,2
13353,106817723,0,1
13354,106817724,0,1
13355,106817725,1,2
13356,106817726,0,1
13357,106817727,0,1
13358,106817728,0,1
13359,106817729,0,1
13360,106817730,1,1
13361,106817731,3,4
13362,106817732,0,1
13363,106817733,0,1
13364,106817734,0,1
13365,106817735,0,1
13366,106817736,0,1
13367,106817737,1,2
13368,106817738,0,1
13369,106817739,0,1
13370,106817740,0,1
13371,106817741,0,1
13372,106817742,0,1
13373,106817743,1,2
13374,106817744,0,1
13375,106817745,0,1
13376,106817746,0,1
13377,106817747,0,1
13378,106817748,0,1
13379,106817749,0,1
13380,106817750,2,2
13381,106817751,1,1
13382,106817752,3,5
13383,106817753,0,1
13384,106817754,0,1
13385,106817755,1,2
13386,106817756,0,1
13387,106817757,0,1
13388,106817758,0,1
13389,106817759,1,1
13390,106817760,0,1
13391,106817761,0,1
13392,106817762,0,1
13393,106817763,1,1
13394,106817764,1,1
13395,106817765,0,1
13396,106817766,1,1
13397,106817767,1,1
13398,106817768,0,1
13399,106817769,0,1
13400,106817770,1,2
13401,106817771,0,1
13402,106817772,2,2
13403,106817773,2,3
13404,106817774,0,1
13405,106817775,0,1
13406,106817776,1,2
13407,106817777,0,1
13408,106817778,1,1
13409,106817779,1,2
13410,106817780,0,1
13411,106817781,0,1
13412,106817782,0,1
13413,106817783,0,2
13414,106817784,0,1
13415,106817785,1,2
13416,106817786,2,2
13417,106817787,0,1
13418,106817788,1,2
13419,106817789,0,1
13420,106817790,0,1
13421,106817791,1,1
13422,106817792,0,1
13423,106817793,1,2
13424,106817794,0,1
13425,106817795,1,2
13426,106817796,1,2
13427,106817797,0,1
13428,106817798,1,1
13429,106817799,0,1
13430,106817800,2,3
13431,106817801,0,1
13432,106817802,0,1
13433,106817803,0,1
13434,106817804,0,1
13435,106817805,0,1
13436,106817806,0,1
13437,106817807,1,2
13438,106817808,0,1
13439,106817809,2,2
13440,106817810,1,1
13441,106817811,0,1
13442,106817812,0,1
13443,106817813,0,1
13444,106817814,1,2
13445,106817815,1,1
13446,106817816,0,1
13447,106817817,0,1
13448,106817818,1,2
13449,106817819,0,1
13450,106817820,0,1
13451,106817821,1,2
13452,106817822,0,1
13453,106817823,1,2
13454,106817824,1,1
13455,106817825,0,1
13456,106817826,0,1
13457,106817827,1,2
13458,106817828,1,2
13459,106817829,0,1
13460,106817830,0,1
13461,106817831,0,1
13462,106817832,0,1
13463,106817833,1,1
13464,106817834,0,1
13465,106817835,1,1
13466,106817836,0,1
13467,106817837,1,2
13468,106817838,0,1
13469,106817839,0,1
13470,106817840,3,4
13471,106817841,0,1
13472,106817842,1,1
13473,106817843,1,2
13474,106817844,1,1
13475,106817845,0,1
13476,106817846,1,2
13477,106817847,2,2
13478,106817848,2,2
13479,106817849,1,1
13480,106817850,2,2
13481,106817851,2,2
13482,106817852,0,1
13483,106817853,3,3
13484,106817854,1,2
13485,106817855,2,2
13486,106817856,0,1
13487,106817857,3,3
13488,106817858,0,1
13489,106817859,3,4
13490,106817860,3,3
13491,106817861,4,4
13492,106817862,0,1
13493,106817863,2,2
13494,106817864,2,2
13495,106817865,1,1
13496,106817866,1,2
13497,106817867,3,4
13498,106817868,0,1
13499,106817869,1,1
13500,106817870,1,1
13501,106817871,1,1
13502,106817872,2,3
13503,106817873,2,2
13504,106817874,3,3
13505,106817875,2,2
13506,106817876,2,2
13507,106817877,1,1
13508,106817878,0,1
13509,106817879,2,2
13510,106817880,2,2
13511,106817881,2,2
13512,106817882,1,1
13513,106817883,1,1
13514,106817884,2,3
13515,106817885,2,2
13516,106817886,2,2
13517,106817887,1,2
13518,106817888,1,1
13519,106817889,0,1
13520,106817890,0,1
13521,106817891,1,2
13522,106817892,2,3
13523,106817893,0,1
13524,106817894,1,1
13525,106817895,2,3
13526,106817896,2,2
13527,106817897,0,1
13528,106817898,0,1
13529,106817899,1,2
13530,106817900,0,1
13531,106817901,1,1
13532,106817902,3,3
13533,106817903,1,1
13534,106817904,2,3
13535,106817905,3,3
13536,106817906,1,1
13537,106817907,2,3
13538,106817908,0,2
13539,106817909,3,4
13540,106817910,1,1
13541,106817911,2,2
13542,106817912,2,3
13543,106817913,2,2
13544,106817914,0,1
13545,106817915,2,3
13546,106817916,1,1
13547,106817917,2,2
13548,106817918,1,2
13549,106817919,2,3
13550,106817920,3,3
13551,106817921,3,3
13552,106817922,3,4
13553,106817923,3,3
13554,106817924,3,3
13555,106817925,3,4
13556,106817926,2,3
13557,106817927,1,1
13558,106817928,1,1
13559,106817929,1,2
13560,106817930,2,2
13561,106817931,1,1
13562,106817932,3,3
13563,106817933,4,4
13564,106817934,2,2
13565,106817935,3,3
13566,106817936,2,2
13567,106817937,1,1
13568,106817938,3,3
13569,106817939,4,5
13570,106817940,3,3
13571,106817941,1,2
13572,106817942,2,2
13573,106817943,2,2
13574,106817944,1,2
13575,106817945,2,2
13576,106817946,2,2
13577,106817947,1,2
13578,106817948,2,2
13579,106817949,2,2
13580,106817950,2,2
13581,106817951,2,3
13582,106817952,3,4
13583,106817953,5,5
13584,106817954,2,2
13585,106817955,2,2
13586,106817956,3,3
13587,106817957,3,3
13588,106817958,1,1
13589,106817959,1,1
13590,106817960,3,3
13591,106817961,1,1
13592,106817962,1,1
13593,106817963,2,2
13594,106817964,3,3
13595,106817965,2,2
13596,106817966,1,1
13597,106817967,2,2
13598,106817968,1,2
13599,106817969,1,2
13600,106817970,1,1
13601,106817971,1,1
13602,106817972,1,1
13603,106817973,2,2
13604,106817974,1,1
13605,106817975,1,1
13606,106817976,3,4
13607,106817977,1,1
13608,106817978,5,5
13609,106817979,4,4
13610,106817980,2,2
13611,106817981,2,2
13612,106817982,2,2
13613,106817983,2,3
13614,106817984,1,1
13615,106817985,2,3
13616,106817986,3,3
13617,106817987,1,2
13618,106817988,2,3
13619,106817989,2,2
13620,106817990,2,2
13621,106817991,3,3
13622,106817992,3,3
13623,106817993,3,3
13624,106817994,2,2
13625,106817995,1,2
13626,106817996,1,1
13627,106817997,2,2
13628,106817998,2,2
13629,106817999,1,2
13630,106818000,2,2
13631,106818001,2,2
13632,106818002,1,1
13633,106818003,1,1
13634,106818004,1,1
13635,106818005,1,1
13636,106818006,2,2
13637,106818007,2,2
13638,106818008,1,1
13639,106818009,4,4
13640,106818010,4,5
13641,106818011,2,2
13642,106818012,2,2
13643,106818013,3,3
13644,106818014,3,3
13645,106818015,2,2
13646,106818016,2,2
13647,106818017,3,3
13648,106818018,2,2
13649,106818019,2,2
13650,106818020,2,2
13651,106818021,3,3
13652,106818022,1,1
13653,106818023,2,2
13654,106818024,0,1
13655,106818025,0,1
13656,106818026,0,1
13657,106818027,0,1
13658,106818028,0,1
13659,106818029,0,1
13660,106818030,0,1
13661,106818031,0,1
13662,106818032,1,2
13663,106818033,0,1
13664,106818034,0,1
13665,106818035,0,1
13666,106818036,2,2
13667,106818037,0,1
13668,106818038,0,1
13669,106818039,3,4
13670,106818040,1,2
13671,106818041,0,1
13672,106818042,0,1
13673,106818043,0,1
13674,106818044,0,2
13675,106818045,0,1
13676,106818046,0,1
13677,106818047,0,1
13678,106818048,1,1
13679,106818049,0,1
13680,106818050,0,1
13681,106818051,1,2
13682,106818052,1,1
13683,106818053,1,2
13684,106818054,0,1
13685,106818055,1,1
13686,106818056,1,1
13687,106818057,0,1
13688,106818058,0,1
13689,106818059,0,1
13690,106818060,0,1
13691,106818061,0,1
13692,106818062,1,2
13693,106818063,2,2
13694,106818064,2,2
13695,106818065,4,5
13696,106818066,2,2
13697,106818067,1,1
13698,106818068,2,2
13699,106818069,2,2
13700,106818070,3,4
13701,106818071,1,2
13702,106818072,2,2
13703,106818073,2,2
13704,106818074,2,2
13705,106818075,1,2
13706,106818076,3,3
13707,106818077,2,2
13708,106818078,2,2
13709,106818079,0,1
13710,106818080,0,1
13711,106818081,1,1
13712,106818082,3,5
13713,106818083,2,2
13714,106818084,2,3
13715,106818085,2,2
13716,106818086,1,1
13717,106818087,0,1
13718,106818088,0,1
13719,106818089,2,2
13720,106818090,2,3
13721,106818091,2,2
13722,106818092,5,6
13723,106818093,1,1
13724,106818094,2,3
13725,106818095,1,2
13726,106818096,2,2
13727,106818097,3,3
13728,106818098,1,1
13729,106818099,1,2
13730,106818100,0,1
13731,106818101,2,2
13732,106818102,3,4
13733,106818103,2,2
13734,106818104,0,1
13735,106818105,0,2
13736,106818106,3,3
13737,106818107,1,2
13738,106818108,0,2
13739,106818109,1,2
13740,106818110,0,1
13741,106818111,0,1
13742,106818112,1,2
13743,106818113,0,1
13744,106818114,0,1
13745,106818115,2,3
13746,106818116,2,2
13747,106818117,0,1
13748,106818118,0,1
13749,106818119,0,1
13750,106818120,2,2
13751,106818121,4,4
13752,106818122,1,1
13753,106818123,1,1
13754,106818124,1,1
13755,106818125,0,1
13756,106818126,1,1
13757,106818127,1,1
13758,106818128,2,2
13759,106818129,1,2
13760,106818130,0,1
13761,106818131,2,2
13762,106818132,0,1
13763,106818133,1,1
13764,106818134,2,2
13765,106818135,2,2
13766,106818136,0,1
13767,106818137,2,3
13768,106818138,0,1
13769,106818139,3,3
13770,106818140,1,1
13771,106818141,1,1
13772,106818142,1,1
13773,106818143,2,2
13774,106818144,1,2
13775,106818145,2,2
13776,106818146,0,1
13777,106818147,2,2
13778,106818148,3,4
13779,106818149,4,5
13780,106818150,0,1
13781,106818151,2,2
13782,106818152,1,1
13783,106818153,1,1
13784,106818154,2,2
13785,106818155,4,4
13786,106818156,1,1
13787,106818157,3,3
13788,106818158,1,2
13789,106818159,0,1
13790,106818160,1,1
13791,106818161,1,1
13792,106818162,1,1
13793,106818163,2,3
13794,106818164,1,1
13795,106818165,2,2
13796,106818166,1,1
13797,106818167,1,1
13798,106818168,3,4
13799,106818169,0,1
13800,106818170,1,1
13801,106818171,0,1
13802,106818172,3,3
13803,106818173,1,2
13804,106818174,3,3
13805,106818175,1,2
13806,106818176,1,1
13807,106818177,0,1
13808,106818178,2,2
13809,106818179,4,5
13810,106818180,1,1
13811,106818181,0,1
13812,106818182,2,2
13813,106818183,2,2
13814,106818184,4,5
13815,106818185,2,2
13816,106818186,4,4
13817,106818187,2,2
13818,106818188,1,1
13819,106818189,1,1
13820,106818190,1,1
13821,106818191,1,2
13822,106818192,1,1
13823,106818193,1,1
13824,106818194,2,2
13825,106818195,2,2
13826,106818196,2,2
13827,106818197,0,1
13828,106818198,3,3
13829,106818199,0,1
13830,106818200,0,1
13831,106818201,2,3
13832,106818202,1,1
13833,106818203,2,3
13834,106818204,3,3
13835,106818205,2,3
13836,106818206,0,1
13837,106818207,0,1
13838,106818208,1,2
13839,106818209,0,1
13840,106818210,1,2
13841,106818211,0,1
13842,106818212,2,2
13843,106818213,1,1
13844,106818214,1,2
13845,106818215,1,2
13846,106818216,1,2
13847,106818217,2,3
13848,106818218,2,2
13849,106818219,4,4
13850,106818220,0,1
13851,106818221,2,2
13852,106818222,1,1
13853,106818223,1,2
13854,106818224,3,3
13855,106818225,1,1
13856,106818226,1,1
13857,106818227,2,2
13858,106818228,2,2
13859,106818229,1,1
13860,106818230,1,2
13861,106818231,1,1
13862,106818232,1,2
13863,106818233,1,1
13864,106818234,2,3
13865,106818235,1,2
13866,106818236,2,3
13867,106818237,1,1
13868,106818238,2,2
13869,106818239,3,3
13870,106818240,2,2
13871,106818241,0,1
13872,106818242,6,7
13873,106818243,0,1
13874,106818244,3,4
13875,106818245,3,3
13876,106818246,1,2
13877,106818247,2,3
13878,106818248,0,1
13879,106818249,1,2
13880,106818250,1,1
13881,106818251,2,3
13882,106818252,0,1
13883,106818253,2,2
13884,106818254,2,2
13885,106818255,1,1
13886,106818256,2,2
13887,106818257,2,3
13888,106818258,2,3
13889,106818259,1,2
13890,106818260,1,1
13891,106818261,4,5
13892,106818262,1,1
13893,106818263,1,2
13894,106818264,1,1
13895,106818265,2,3
13896,106818266,2,2
13897,106818267,3,3
13898,106818268,4,5
13899,106818269,2,2
13900,106818270,1,2
13901,106818271,2,2
13902,106818272,1,1
13903,106818273,1,1
13904,106818274,1,1
13905,106818275,1,2
13906,106818276,2,2
13907,106818277,1,1
13908,106818278,3,3
13909,106818279,1,2
13910,106818280,2,2
13911,106818281,1,1
13912,106818282,1,1
13913,106818283,2,3
13914,106818284,1,1
13915,106818285,3,3
13916,106818286,1,2
13917,106818287,4,4
13918,106818288,2,3
13919,106818289,1,2
13920,106818290,2,3
13921,106818291,1,1
13922,106818292,2,2
13923,106818293,1,1
13924,106818294,3,3
13925,106818295,1,2
13926,106818296,1,1
13927,106818297,1,2
13928,106818298,2,2
13929,106818299,2,2
13930,106818300,1,1
13931,106818301,2,3
13932,106818302,1,2
13933,106818303,1,2
13934,106818304,1,1
13935,106818305,3,4
13936,106818306,1,1
13937,106818307,2,2
13938,106818308,2,2
13939,106818309,1,1
13940,106818310,1,1
13941,106818311,1,1
13942,106818312,1,2
13943,106818313,1,3
13944,106818314,1,1
13945,106818315,3,3
13946,106818316,1,2
13947,106818317,1,2
13948,106818318,3,4
13949,106818319,1,1
13950,106818320,1,1
13951,106818321,1,1
13952,106818322,3,3
13953,106818323,1,2
13954,106818324,1,1
13955,106818325,2,2
13956,106818326,1,1
13957,106818327,1,1
13958,106818328,1,1
13959,106818329,4,5
13960,106818330,1,1
13961,106818331,1,2
13962,106818332,1,1
13963,106818333,2,2
13964,106818334,1,1
13965,106818335,1,2
13966,106818336,2,3
13967,106818337,2,2
13968,106818338,1,2
13969,106818339,2,3
13970,106818340,1,2
13971,106818341,1,2
13972,106818342,1,1
13973,106818343,2,2
13974,106818344,3,4
13975,106818345,1,1
13976,106818346,2,2
13977,106818347,4,4
13978,106818348,2,3
13979,106818349,2,3
13980,106818350,3,3
13981,106818351,1,1
13982,106818352,3,3
13983,106818353,1,1
13984,106818354,1,2
13985,106818355,2,2
13986,106818356,2,2
13987,106818357,3,3
13988,106818358,1,1
13989,106818359,1,2
13990,106818360,1,1
13991,106818361,1,1
13992,106818362,3,3
13993,106818363,1,1
13994,106818364,3,3
13995,106818365,2,3
13996,106818366,1,1
13997,106818367,1,1
13998,106818368,1,2
13999,106818369,1,1
14000,106818370,1,2
14001,106818371,1,2
14002,106818372,1,2
14003,106818373,3,3
14004,106818374,2,2
14005,106818375,1,1
14006,106818376,1,1
14007,106818377,1,1
14008,106818378,1,1
14009,106818379,1,2
14010,106818380,3,4
14011,106818381,1,1
14012,106818382,1,1
14013,106818383,2,2
14014,106818384,2,2
14015,106818385,1,1
14016,106818386,2,2
14017,106818387,2,2
14018,106818388,1,1
14019,106818389,2,2
14020,106818390,2,2
14021,106818391,2,2
14022,106818392,2,2
14023,106818393,1,1
14024,106818394,1,1
14025,106818395,1,2
14026,106818396,3,4
14027,106818397,2,2
14028,106818398,1,1
14029,106818399,3,3
14030,106818400,2,3
14031,106818401,1,1
14032,106818402,5,5
14033,106818403,1,1
14034,106818404,2,2
14035,106818405,1,1
14036,106818406,2,3
14037,106818407,1,1
14038,106818408,2,2
14039,106818409,1,1
14040,106818410,1,1
14041,106818411,4,5
14042,106818412,1,1
14043,106818413,1,1
14044,106818414,3,3
14045,106818415,1,2
14046,106818416,1,3
14047,106818417,2,2
14048,106818418,4,5
14049,106818419,2,3
14050,106818420,1,2
14051,106818421,2,2
14052,106818422,3,3
14053,106818423,1,1
14054,106818424,2,2
14055,106818425,2,3
14056,106818426,1,2
14057,106818427,1,1
14058,106818428,2,2
14059,106818429,1,1
14060,106818430,1,1
14061,106818431,2,3
14062,106818432,2,2
14063,106818433,4,4
14064,106818434,1,2
14065,106818435,1,2
14066,106818436,2,3
14067,106818437,6,7
14068,106818438,3,3
14069,106818439,2,2
14070,106818440,1,1
14071,106818441,3,3
14072,106818442,2,3
14073,106818443,2,2
14074,106818444,3,4
14075,106818445,3,4
14076,106818446,1,1
14077,106818447,1,2
14078,106818448,1,1
14079,106818449,1,1
14080,106818450,2,2
14081,106818451,1,1
14082,106818452,2,2
14083,106818453,2,3
14084,106818454,1,2
14085,106818455,2,3
14086,106818456,1,2
14087,106818457,2,2
14088,106818458,1,2
14089,106818459,2,2
14090,106818460,2,3
14091,106818461,2,2
14092,106818462,2,2
14093,106818463,1,2
14094,106818464,2,3
14095,106818465,1,1
14096,106818466,1,2
14097,106818467,2,2
14098,106818468,1,1
14099,106818469,2,2
14100,106818470,2,2
14101,106818471,7,7
14102,106818472,1,1
14103,106818473,1,1
14104,106818474,2,2
14105,106818475,2,3
14106,106818476,3,4
14107,106818477,1,1
14108,106818478,1,1
14109,106818479,2,2
14110,106818480,3,3
14111,106818481,3,3
14112,106818482,1,2
14113,106818483,1,1
14114,106818484,1,1
14115,106818485,4,4
14116,106818486,2,2
14117,106818487,3,3
14118,106818488,1,1
14119,106818489,3,3
14120,106818490,1,1
14121,106818491,2,3
14122,106818492,3,3
14123,106818493,2,2
14124,106818494,1,1
14125,106818495,2,3
14126,106818496,4,4
14127,106818497,2,2
14128,106818498,1,2
14129,106818499,2,3
14130,106818500,2,2
14131,106818501,2,2
14132,106818502,2,2
14133,106818503,1,2
14134,106818504,1,1
14135,106818505,2,3
14136,106818506,1,1
14137,106818507,1,2
14138,106818508,2,2
14139,106818509,5,7
14140,106818510,2,3
14141,106818511,2,2
14142,106818512,1,2
14143,106818513,1,1
14144,106818514,2,2
14145,106818515,1,1
14146,106818516,1,1
14147,106818517,1,1
14148,106818518,2,3
14149,106818519,1,1
14150,106818520,2,3
14151,106818521,3,3
14152,106818522,1,1
14153,106818523,3,3
14154,106818524,1,1
14155,106818525,1,2
14156,106818526,1,2
14157,106818527,2,2
14158,106818528,2,3
14159,106818529,1,1
14160,106818530,1,1
14161,106818531,2,2
14162,106818532,3,3
14163,106818533,1,2
14164,106818534,1,2
14165,106818535,2,2
14166,106818536,2,2
14167,106818537,1,1
14168,106818538,3,4
14169,106818539,1,2
14170,106818540,1,2
14171,106818541,5,6
14172,106818542,1,1
14173,106818543,1,1
14174,106818544,2,2
14175,106818545,1,2
14176,106818546,2,2
14177,106818547,5,6
14178,106818548,2,3
14179,106818549,1,3
14180,106818550,1,1
14181,106818551,1,1
14182,106818552,3,4
14183,106818553,2,3
14184,106818554,2,2
14185,106818555,1,1
14186,106818556,1,1
14187,106818557,1,2
14188,106818558,2,2
14189,106818559,1,1
14190,106818560,3,3
14191,106818561,2,3
14192,106818562,1,2
14193,106818563,2,2
14194,106818564,3,3
14195,106818565,1,1
14196,106818566,1,2
14197,106818567,2,2
14198,106818568,1,2
14199,106818569,1,2
14200,106818570,1,1
14201,106818571,2,3
14202,106818572,4,5
14203,106818573,2,3
14204,106818574,2,3
14205,106818575,1,1
14206,106818576,2,2
14207,106818577,1,1
14208,106818578,1,1
14209,106818579,2,2
14210,106818580,1,1
14211,106818581,2,2
14212,106818582,1,1
14213,106818583,1,1
14214,106818584,3,4
14215,106818585,2,3
