target,credit,term,fst_payment,age,gender,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,fl_presence_fl,own_auto,personal_income,total_loans_count,work_time_in_years,высшее,среднее,среднее специальное,не состоял в браке,разведен(а),состою в браке,от 10000 до 20000 руб.,от 20000 до 50000 руб.,от 5000 до 10000 руб.
0,11940.0,12,0.0,58,1,2,0,0,1,1,0,5300.0,4,0.0,False,False,False,False,False,True,False,False,True
0,33476.0,10,3720.0,52,1,2,0,1,1,0,0,15000.0,1,4.0,False,False,True,False,True,False,False,True,False
0,7000.0,9,750.0,29,0,1,1,1,0,0,0,15000.0,6,1.0,False,True,False,False,False,True,True,False,False
0,19125.0,6,10000.0,50,0,2,1,1,0,1,0,12000.0,1,3.0,False,False,False,False,False,True,True,False,False
0,7590.0,12,850.0,41,0,2,2,1,0,1,0,11000.0,3,3.0,False,True,False,False,False,True,True,False,False
0,16000.0,12,3165.0,59,0,2,0,0,1,1,1,20000.0,5,0.0,False,True,False,False,False,True,False,True,False
0,6999.0,12,778.0,25,1,0,0,1,0,1,0,7500.0,3,0.0,False,False,False,False,False,True,False,True,False
0,9464.0,10,1055.0,46,0,1,1,1,0,1,0,25000.0,5,21.0,False,True,False,False,False,True,False,True,False
0,7000.0,3,6000.0,62,0,2,0,1,1,0,1,10000.0,4,38.0,False,True,False,False,False,True,True,False,False
0,32940.0,24,4000.0,53,0,3,0,1,1,0,1,22000.0,1,1.0,False,False,True,False,False,True,False,True,False
0,28890.0,12,3300.0,44,1,2,1,1,0,0,0,15000.0,2,7.0,False,True,False,False,True,False,True,False,False
0,3000.0,6,564.0,43,0,1,1,1,0,0,0,11000.0,5,3.0,True,False,False,True,False,False,True,False,False
0,16367.0,6,10000.0,57,0,2,0,1,0,1,0,6000.0,2,10.0,False,True,False,False,False,True,True,False,False
0,8041.0,10,2989.0,45,0,2,0,1,0,1,1,45000.0,3,21.0,False,True,False,False,False,True,False,False,False
0,10750.0,12,5000.0,46,1,0,0,1,0,0,0,7000.0,2,5.0,False,True,False,False,True,False,False,False,True
0,53162.0,10,9016.0,37,0,0,0,1,0,0,1,14000.0,4,2.0,True,False,False,True,False,False,False,True,False
0,5390.0,6,1000.0,51,1,2,0,1,0,1,0,5500.0,2,3.0,False,True,False,False,False,True,False,False,True
1,8320.0,4,0.0,54,1,3,0,1,0,1,0,8000.0,2,3.0,False,True,False,False,False,True,True,False,False
1,12598.2,10,1399.8,30,0,1,1,1,0,0,1,15000.0,2,6.0,False,True,False,False,False,True,False,True,False
0,40000.0,12,9000.0,28,0,1,1,1,0,1,1,8000.0,4,0.0,True,False,False,False,False,True,True,False,False
0,6999.0,5,2000.0,32,0,3,3,1,0,1,1,25000.0,5,4.0,False,False,True,False,False,True,False,True,False
0,5920.0,4,1480.0,35,0,1,1,1,0,1,0,20000.0,6,7.0,False,True,False,False,False,True,False,True,False
0,6500.0,5,4500.0,26,1,1,1,1,0,1,0,7000.0,2,0.0,False,False,True,False,False,True,True,False,False
0,4302.0,9,478.0,54,1,1,0,1,0,0,0,8000.0,2,2.0,False,True,False,True,False,False,True,False,False
0,3565.0,6,3000.0,38,1,2,1,1,0,1,0,6000.0,2,7.0,False,True,False,False,False,True,True,False,False
1,6997.0,4,100.0,25,0,0,0,1,0,0,0,25000.0,3,0.0,False,True,False,False,False,True,False,True,False
0,7621.0,3,1000.0,55,1,1,0,1,0,0,0,8000.0,1,28.0,False,True,False,False,False,True,True,False,False
0,22356.0,24,0.0,25,0,1,1,1,0,0,0,9000.0,2,3.0,False,True,False,False,False,True,True,False,False
0,3590.0,3,1000.0,55,1,2,0,1,0,0,0,9000.0,1,2.0,False,False,True,True,False,False,False,False,True
0,10890.0,9,1210.0,45,0,0,0,1,0,0,0,17000.0,2,2.0,True,False,False,False,False,True,False,True,False
1,2125.0,3,375.0,32,1,1,1,1,0,0,0,4300.0,1,2.0,False,True,False,False,False,True,False,False,True
0,16613.0,12,515.0,58,0,2,0,1,0,1,1,6000.0,2,2.0,False,True,False,True,False,False,False,False,True
0,21100.0,6,21900.0,24,1,1,1,1,0,1,0,7000.0,1,2.0,False,False,True,False,True,False,True,False,False
0,8620.0,7,960.0,47,1,0,0,1,0,0,0,4000.0,2,10.0,False,True,False,False,True,False,True,False,False
0,17251.0,10,2077.0,44,1,2,0,1,0,0,0,10000.0,4,7.0,False,True,False,False,False,False,True,False,False
0,3590.0,3,400.0,26,1,0,0,1,0,0,0,12000.0,1,2.0,False,False,False,True,False,False,True,False,False
0,23000.0,10,5000.0,33,0,1,2,1,0,0,0,20000.0,5,2.0,True,False,False,False,False,True,False,True,False
0,5700.0,6,2000.0,45,1,1,0,1,0,0,0,8500.0,3,10.0,False,True,False,False,False,True,True,False,False
0,10576.0,3,10000.0,51,1,2,0,1,0,1,0,15000.0,3,7.0,True,False,False,False,False,True,False,True,False
0,11620.0,6,10000.0,43,1,0,0,1,0,1,0,10000.0,1,15.0,True,False,False,False,False,True,True,False,False
0,4807.0,6,848.0,35,1,2,2,1,0,0,0,5000.0,1,4.0,False,False,True,False,False,True,True,False,False
0,28410.0,12,3200.0,24,1,0,0,1,0,0,1,17000.0,1,5.0,True,False,False,True,False,False,True,False,False
0,5240.0,6,1000.0,35,1,1,0,1,0,1,0,8900.0,2,8.0,False,True,False,False,False,True,True,False,False
0,13709.0,12,1530.0,60,1,1,0,1,1,0,0,10300.0,3,4.0,False,True,False,False,True,False,True,False,False
0,11211.0,6,1246.0,55,1,2,0,1,0,1,0,9000.0,2,30.0,False,True,False,False,False,True,False,True,False
0,6840.0,12,760.0,28,0,1,1,1,0,0,0,16000.0,2,3.0,False,True,False,False,False,True,True,False,False
0,32450.0,6,7000.0,53,1,0,0,1,0,1,0,12000.0,3,10.0,True,False,False,True,False,False,True,False,False
0,27750.0,6,3600.0,61,1,2,0,1,0,0,0,32000.0,3,7.0,True,False,False,False,False,True,False,True,False
1,6250.0,6,1200.0,41,0,2,2,1,0,1,0,11000.0,2,12.0,False,False,False,False,False,True,True,False,False
0,12998.0,10,3000.0,25,1,1,1,1,0,0,0,10000.0,2,1.0,False,False,True,False,True,False,True,False,False
0,8000.0,6,1000.0,58,1,3,0,1,1,0,0,11000.0,3,3.0,False,True,False,False,False,True,False,True,False
1,6490.0,3,1400.0,59,1,0,0,1,1,1,0,14000.0,2,10.0,False,True,False,True,False,False,True,False,False
0,27995.0,10,3200.0,30,0,2,2,1,0,1,1,15000.0,3,3.0,False,True,False,False,False,True,False,True,False
0,9963.0,5,1107.0,50,1,0,0,1,0,0,0,11000.0,2,29.0,True,False,False,False,False,True,False,True,False
0,10000.0,6,3270.0,29,0,2,2,1,0,0,0,25000.0,2,1.0,False,True,False,False,False,True,False,True,False
0,20196.0,6,2754.0,34,1,0,0,1,0,1,0,22000.0,2,15.0,True,False,False,True,False,False,False,True,False
0,11800.0,10,2000.0,56,1,3,0,1,0,0,0,6000.0,4,8.0,False,True,False,True,False,False,False,False,True
0,9000.0,6,3000.0,29,1,1,1,1,0,1,0,14000.0,2,4.0,False,True,False,False,True,False,True,False,False
0,29040.0,12,3960.0,63,0,1,0,1,1,1,0,10000.0,2,25.0,False,True,False,False,False,True,True,False,False
0,24015.0,12,11000.0,28,1,0,0,1,0,0,0,12000.0,2,6.0,True,False,False,True,False,False,True,False,False
0,13165.0,9,2323.0,62,0,2,0,1,0,0,1,20000.0,2,37.0,True,False,False,False,False,True,True,False,False
1,3894.0,3,2796.0,33,0,2,0,1,0,1,1,15000.0,1,4.0,False,False,False,False,False,True,True,False,False
0,13730.0,10,6000.0,34,1,2,2,1,0,0,0,10000.0,4,6.0,True,False,False,False,True,False,True,False,False
0,4450.0,6,500.0,28,0,1,1,1,0,1,0,9500.0,2,3.0,False,True,False,True,False,False,False,False,True
0,5590.0,5,4000.0,34,0,1,1,1,0,0,0,15000.0,2,0.0,True,False,False,False,False,True,False,True,False
1,17952.0,10,1995.0,42,0,1,1,1,0,0,0,17000.0,3,2.0,False,False,False,False,False,True,False,True,False
0,4744.0,3,2000.0,31,0,0,0,1,0,1,0,18000.0,3,8.0,False,True,False,True,False,False,True,False,False
0,22588.0,6,2510.0,39,1,1,1,1,0,0,0,15000.0,3,9.0,False,True,False,False,True,False,True,False,False
0,12860.0,12,1500.0,46,0,2,1,1,0,0,1,10500.0,2,0.0,False,True,False,False,False,True,True,False,False
1,7890.0,6,5000.0,28,1,1,1,1,0,0,0,15000.0,1,72.0,True,False,False,False,False,True,False,True,False
0,7995.0,10,900.0,23,1,1,1,1,0,0,0,6000.0,1,1.0,False,True,False,True,False,False,False,False,True
0,21536.0,12,5000.0,61,1,2,0,1,0,1,0,17000.0,4,38.0,False,False,True,False,False,True,False,True,False
0,7362.0,5,818.0,61,1,0,0,1,0,0,0,75000.0,1,25.0,False,False,True,False,True,False,True,False,False
0,6000.0,6,3200.0,50,1,0,0,1,0,1,0,9000.0,2,24.0,False,True,False,True,False,False,True,False,False
0,29600.0,12,7500.0,42,1,1,1,1,0,1,0,9000.0,3,3.0,True,False,False,True,False,False,False,False,True
0,16470.0,9,1830.0,51,1,1,0,1,0,0,0,8000.0,3,23.0,False,False,True,True,False,False,True,False,False
0,14798.0,6,1700.0,23,1,1,1,1,0,0,0,12000.0,3,2.0,False,True,False,True,False,False,False,True,False
0,7990.0,9,1000.0,37,1,2,2,1,0,0,0,7500.0,4,5.0,False,True,False,False,True,False,False,False,True
0,11400.0,3,10000.0,54,0,0,0,1,0,1,0,40000.0,1,12.0,False,True,False,False,False,True,False,False,False
0,11148.0,12,0.0,45,0,2,1,1,0,0,1,20000.0,3,3.0,False,False,True,False,False,True,False,True,False
0,3800.0,6,2000.0,44,1,2,2,1,0,0,1,17000.0,3,5.0,True,False,False,False,False,True,False,True,False
0,19980.0,3,7000.0,31,0,0,0,1,0,0,0,16000.0,2,10.0,False,True,False,False,True,False,True,False,False
0,5490.0,6,2000.0,42,0,1,1,1,0,0,0,25000.0,2,8.0,True,False,False,False,False,True,False,True,False
0,5995.0,6,3000.0,29,0,2,2,1,0,0,1,15000.0,1,6.0,False,True,False,False,True,False,True,False,False
0,7084.0,10,800.0,32,1,2,2,1,0,0,0,10500.0,5,5.0,False,True,False,False,False,True,True,False,False
0,4470.0,3,800.0,32,1,1,1,1,0,1,0,15000.0,1,2.0,True,False,False,True,False,False,True,False,False
0,6999.0,3,5000.0,24,1,0,0,1,0,1,0,14000.0,1,1.0,True,False,False,True,False,False,False,True,False
0,15350.0,10,1800.0,52,1,0,0,1,0,0,0,6000.0,2,2.0,False,True,False,False,False,False,False,False,True
0,5097.0,3,5100.0,48,1,2,0,1,0,0,0,22000.0,2,27.0,False,True,False,True,False,False,False,True,False
0,5060.0,3,440.0,38,1,0,1,1,0,1,0,25000.0,2,3.0,True,False,False,False,False,True,False,True,False
0,5931.0,4,659.0,59,1,1,0,0,1,1,1,11500.0,2,0.0,False,False,True,True,False,False,True,False,False
0,28469.0,6,3599.0,32,0,2,2,1,0,1,0,30000.0,3,8.0,True,False,False,False,False,True,False,True,False
0,14280.0,6,20000.0,35,1,2,2,1,0,0,0,11000.0,2,12.0,False,False,False,True,False,False,True,False,False
0,11800.0,4,1500.0,61,1,2,0,0,1,1,0,8500.0,3,0.0,False,True,False,True,False,False,True,False,False
0,24983.0,12,3000.0,37,0,3,3,1,0,1,0,20000.0,3,7.0,False,True,False,False,False,True,True,False,False
0,20650.0,8,1000.0,45,1,0,0,1,0,0,0,8600.0,3,24.0,False,True,False,False,False,True,True,False,False
0,11880.0,6,1400.0,31,0,1,1,1,0,1,0,15000.0,3,9.0,True,False,False,False,False,True,False,True,False
0,3700.0,6,1000.0,61,0,2,0,0,1,0,0,5700.0,3,0.0,False,False,False,False,False,True,True,False,False
0,5489.0,3,500.0,48,1,2,0,1,0,0,0,7000.0,1,7.0,False,False,True,True,False,False,True,False,False
1,2089.0,3,0.0,25,0,1,1,1,0,0,0,10000.0,1,2.0,False,False,True,False,False,True,True,False,False
0,22525.0,10,3975.0,36,1,1,1,1,0,0,0,6600.0,3,10.0,False,True,False,False,False,True,True,False,False
0,9000.0,6,4978.0,40,1,2,1,1,0,1,0,10000.0,2,4.0,False,True,False,False,False,False,False,True,False
0,10782.0,6,1198.0,26,1,1,1,1,0,1,0,27000.0,2,0.0,True,False,False,False,False,True,False,True,False
0,17550.0,6,2000.0,52,0,0,0,1,0,0,0,8000.0,2,4.0,False,True,False,False,False,True,False,False,True
0,24867.0,12,2765.0,47,1,2,0,1,0,0,0,17000.0,1,4.0,False,False,True,False,False,True,False,True,False
0,6050.0,10,1500.0,32,1,0,0,1,0,0,0,5000.0,2,3.0,False,False,True,True,False,False,False,False,True
0,7080.0,10,787.0,48,1,2,1,1,0,0,0,15000.0,2,25.0,False,True,False,False,False,True,False,True,False
0,24700.0,6,3000.0,48,1,1,1,1,0,0,1,8000.0,2,0.0,False,True,False,False,False,True,True,False,False
0,4020.0,3,1700.0,59,0,0,0,0,1,0,0,7500.0,1,0.0,False,True,False,False,False,True,False,False,True
0,47900.0,24,11000.0,41,0,1,1,1,0,1,0,12000.0,3,2.0,False,True,False,False,False,True,False,True,False
0,5800.0,3,4000.0,33,0,2,2,1,0,0,0,10000.0,1,3.0,False,True,False,False,False,True,True,False,False
0,3123.0,6,552.0,34,0,0,0,1,0,0,0,5000.0,1,15.0,False,False,False,True,False,False,False,False,True
0,18180.0,10,2020.0,51,1,1,1,1,0,0,0,14000.0,2,5.0,True,False,False,False,False,True,True,False,False
0,11280.0,6,2000.0,49,1,2,0,1,0,0,1,7000.0,3,30.0,False,True,False,False,False,False,True,False,False
0,10000.0,4,1635.0,60,1,0,0,1,1,1,0,10000.0,2,5.0,False,False,False,False,False,True,True,False,False
0,3270.0,6,600.0,32,1,1,1,1,0,0,0,4500.0,2,9.0,False,False,False,False,False,True,True,False,False
0,4048.0,6,450.0,43,0,2,2,1,0,1,0,15000.0,2,19.0,False,False,True,False,False,True,False,True,False
0,18099.0,10,4000.0,28,1,0,0,1,0,0,0,16000.0,1,5.0,False,False,True,False,False,True,False,True,False
0,17541.0,6,1949.0,30,0,1,1,1,0,0,0,15000.0,2,3.0,True,False,False,False,False,True,True,False,False
0,3060.0,3,500.0,39,1,3,2,1,0,0,0,5000.0,1,7.0,False,True,False,False,False,True,True,False,False
0,13300.0,3,15000.0,59,1,2,0,1,0,1,0,10000.0,2,1.0,False,True,False,True,False,False,False,True,False
1,3515.0,3,0.0,32,1,1,1,1,0,1,0,8000.0,3,1.0,False,True,False,False,False,True,True,False,False
0,4132.5,5,217.5,33,1,1,1,1,0,0,0,15000.0,7,4.0,False,True,False,True,False,False,True,False,False
0,3220.0,6,500.0,29,1,0,0,1,0,0,0,6500.0,2,5.0,False,False,False,True,False,False,False,False,True
0,3825.0,6,425.0,35,0,2,2,1,0,0,1,10000.0,2,5.0,False,True,False,False,False,True,True,False,False
0,4700.0,3,6000.0,60,1,1,0,1,0,0,0,7000.0,2,32.0,False,False,False,False,True,False,False,False,True
0,6150.0,3,0.0,54,0,2,0,1,0,1,0,5000.0,1,36.0,False,True,False,False,False,True,True,False,False
0,4735.0,6,2500.0,41,0,2,2,1,0,1,0,20000.0,4,20.0,True,False,False,False,False,True,False,True,False
0,30920.0,10,3500.0,51,0,3,0,1,0,0,0,7500.0,2,1.0,False,False,True,False,False,True,True,False,False
0,5590.0,6,1000.0,25,1,1,1,1,0,1,0,14300.0,2,4.0,False,False,False,True,False,False,False,True,False
0,16160.0,10,0.0,28,1,2,0,1,0,1,0,10000.0,1,2.0,True,False,False,False,False,True,False,True,False
0,18573.0,8,3277.0,37,1,0,0,0,1,0,1,4000.0,3,0.0,False,True,False,False,False,True,True,False,False
0,23000.0,6,12700.0,33,1,1,1,1,0,1,0,10000.0,5,1.0,True,False,False,False,False,True,True,False,False
0,3200.0,6,360.0,29,0,1,1,1,0,0,0,8000.0,4,8.0,False,True,False,False,False,True,False,False,True
0,7730.0,6,860.0,41,0,0,0,1,0,0,0,15000.0,2,2.0,False,False,True,False,False,False,False,True,False
0,7050.0,12,1250.0,34,1,0,0,1,0,1,0,5500.0,3,0.0,False,True,False,False,True,False,False,False,True
0,9590.0,10,1100.0,27,1,0,0,1,0,0,0,15500.0,2,3.0,False,False,False,True,False,False,True,False,False
0,10230.0,6,8000.0,42,0,2,2,1,0,0,0,15000.0,3,4.0,True,False,False,False,False,True,False,True,False
1,40000.0,10,5000.0,30,1,2,2,1,0,0,0,8000.0,2,1.0,False,False,True,False,False,True,False,True,False
1,3000.0,3,515.0,26,1,2,2,1,0,0,0,12000.0,2,0.0,False,False,True,False,False,True,True,False,False
0,3200.0,6,1000.0,29,0,2,2,1,1,0,0,7500.0,2,4.0,False,False,True,False,False,True,True,False,False
0,6120.0,6,1100.0,29,1,3,3,1,0,0,0,8000.0,2,0.0,False,True,False,False,False,True,True,False,False
0,8800.0,12,1000.0,33,0,1,1,1,0,1,0,15000.0,3,0.0,False,True,False,False,False,True,False,True,False
0,2470.0,3,500.0,29,1,1,1,1,0,0,0,15000.0,1,5.0,True,False,False,False,False,True,False,True,False
0,4228.0,4,2000.0,28,0,1,2,1,0,0,1,15000.0,1,5.0,False,False,True,False,False,True,True,False,False
0,19497.0,3,10000.0,30,0,0,0,1,0,1,0,20000.0,3,3.0,False,True,False,True,False,False,False,True,False
0,12000.0,12,3290.0,44,0,3,1,1,0,0,1,15000.0,2,25.0,False,False,False,False,False,True,True,False,False
0,5800.0,3,1000.0,34,1,2,2,1,0,0,0,15000.0,2,2.0,False,True,False,False,False,True,False,True,False
0,9000.0,6,1000.0,35,1,2,2,1,0,1,0,10000.0,2,5.0,False,True,False,False,False,True,True,False,False
0,4850.0,5,2300.0,25,0,0,0,1,0,0,0,15000.0,2,2.0,False,True,False,True,False,False,True,False,False
0,10575.0,12,1175.0,56,0,0,0,0,1,0,0,7000.0,2,0.0,False,True,False,False,False,True,True,False,False
0,25200.0,8,2800.0,52,1,3,2,1,0,1,0,8000.0,2,3.0,True,False,False,False,False,True,False,True,False
1,3943.0,3,985.0,34,0,2,2,1,0,0,0,20000.0,1,3.0,True,False,False,False,False,True,True,False,False
0,12410.0,10,7500.0,35,0,1,1,1,0,0,0,10000.0,2,9.0,False,True,False,False,True,False,True,False,False
0,6470.0,6,1000.0,38,0,1,0,1,0,0,0,15000.0,2,6.0,True,False,False,False,False,True,False,True,False
0,4366.8,5,485.2,25,1,0,0,1,0,1,0,11000.0,1,2.0,True,False,False,False,False,True,False,True,False
0,9072.0,6,1008.0,36,0,0,0,1,0,0,0,20000.0,1,1.0,False,False,True,False,False,True,False,True,False
1,54000.0,24,10000.0,61,1,0,0,1,0,1,0,13000.0,2,10.0,False,True,False,False,True,False,True,False,False
1,8034.2,4,1000.0,43,0,4,2,1,1,0,0,30000.0,1,22.0,False,False,True,False,False,True,False,True,False
0,5980.0,6,1500.0,35,0,1,1,1,0,1,1,15000.0,3,15.0,False,True,False,False,False,True,True,False,False
0,6640.0,6,1000.0,28,1,1,1,1,0,1,0,25000.0,1,7.0,False,False,True,False,False,False,False,True,False
0,24000.0,12,4138.0,53,1,2,2,1,0,0,0,8500.0,1,3.0,False,False,True,False,False,True,True,False,False
0,3610.0,3,500.0,47,0,2,0,1,0,0,0,7000.0,1,7.0,False,False,True,False,False,True,True,False,False
0,9440.0,9,1050.0,33,1,2,2,1,0,0,0,6000.0,2,2.0,False,False,True,False,False,True,True,False,False
0,20691.0,5,1089.0,52,0,3,0,1,0,0,0,10000.0,3,15.0,False,True,False,False,False,True,True,False,False
0,9870.0,6,1750.0,40,0,2,2,1,0,0,1,12000.0,1,16.0,False,False,True,False,False,True,True,False,False
0,13025.0,10,2000.0,57,1,0,0,0,1,1,0,8000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,20424.0,18,2300.0,55,0,0,0,1,0,0,1,20000.0,1,8.0,False,False,True,False,True,False,False,True,False
0,4150.0,6,800.0,35,1,1,1,1,0,0,1,10000.0,1,2.0,False,False,True,False,True,False,False,False,True
0,7000.0,4,2000.0,26,0,1,1,1,0,0,0,10000.0,1,8.0,False,True,False,False,False,True,True,False,False
1,12890.0,12,0.0,28,1,1,1,1,0,1,0,10000.0,2,1.0,True,False,False,False,False,True,False,True,False
0,5560.0,9,1000.0,29,1,1,1,1,0,0,0,12000.0,1,10.0,True,False,False,False,False,True,False,True,False
0,20820.44,18,2350.0,60,1,1,0,1,1,0,0,11000.0,1,3.0,False,False,True,False,False,False,True,False,False
0,9890.0,10,1100.0,30,1,1,1,1,0,1,0,25000.0,1,0.0,False,False,True,False,True,False,False,True,False
0,7500.0,6,1000.0,48,1,0,0,1,0,1,0,10000.0,2,14.0,True,False,False,False,False,True,True,False,False
0,7799.0,12,1000.2,34,1,1,1,1,0,0,0,8000.0,1,3.0,False,True,False,False,False,True,True,False,False
0,3230.0,6,570.0,52,1,0,0,1,1,0,0,9300.0,1,3.0,False,True,False,True,False,False,True,False,False
0,11370.0,10,2000.0,25,0,0,0,1,0,0,0,12000.0,2,1.0,False,True,False,True,False,False,True,False,False
0,12499.0,6,0.0,22,1,0,0,1,0,1,0,8000.0,1,4.0,False,False,True,True,False,False,True,False,False
0,7990.0,6,2000.0,26,1,1,1,1,0,0,0,12000.0,3,1.0,False,False,False,False,False,False,False,True,False
1,8697.0,12,1000.0,26,0,0,0,1,0,0,0,18000.0,2,2.0,False,True,False,False,False,True,True,False,False
0,7180.0,12,920.0,40,0,0,0,1,0,0,0,9000.0,1,3.0,False,False,True,False,False,True,True,False,False
0,4268.0,6,480.0,51,0,3,3,1,0,0,1,16000.0,1,23.0,False,False,True,False,False,True,False,True,False
0,4379.0,6,500.0,31,1,2,2,1,0,1,0,12000.0,2,4.0,False,True,False,False,False,True,True,False,False
0,31538.0,12,0.0,31,1,2,2,1,0,0,0,10000.0,1,1.0,False,False,True,False,False,True,False,True,False
0,9107.0,6,1012.0,55,0,0,0,1,0,1,0,15000.0,3,16.0,True,False,False,False,False,True,True,False,False
0,42000.0,12,5000.0,52,0,0,0,0,1,0,0,11000.0,1,0.0,False,False,True,False,False,True,False,True,False
1,5000.0,6,600.0,28,1,1,1,1,0,0,0,6000.0,1,3.0,False,False,True,False,False,True,True,False,False
1,8900.0,10,1000.0,50,0,3,0,1,0,0,0,15000.0,3,3.0,False,False,True,False,False,True,True,False,False
1,11748.2,10,4000.0,26,1,0,0,1,0,1,0,20000.0,1,3.0,True,False,False,False,False,True,False,True,False
0,9290.91,6,0.0,33,0,1,1,1,0,1,1,15000.0,2,12.0,True,False,False,False,False,True,False,True,False
0,3730.0,12,0.0,31,1,1,1,1,0,0,0,4300.0,1,0.0,True,False,False,False,False,True,True,False,False
0,13800.0,12,0.0,61,0,2,0,1,1,1,0,11500.0,3,5.0,False,True,False,False,False,True,True,False,False
0,4328.1,10,480.9,26,1,1,1,1,0,0,0,12000.0,1,3.0,False,False,True,True,False,False,True,False,False
0,11665.0,12,5000.0,40,0,0,0,1,0,0,0,18000.0,2,5.0,True,False,False,True,False,False,True,False,False
1,7315.0,6,0.0,28,1,1,1,1,0,0,0,15000.0,1,1.0,False,True,False,False,True,False,True,False,False
0,5140.0,9,0.0,43,0,2,2,1,0,1,0,17000.0,1,5.0,False,False,True,False,False,True,False,True,False
0,20592.0,10,2288.0,46,0,2,1,1,0,0,0,11500.0,2,5.0,False,True,False,False,False,True,True,False,False
0,5100.0,6,3000.0,46,0,2,0,1,0,0,0,5000.0,2,30.0,False,False,False,False,False,True,True,False,False
0,16870.0,10,3000.0,51,1,1,1,1,0,1,0,11000.0,2,26.0,True,False,False,True,False,False,True,False,False
0,4103.0,6,724.0,42,0,1,1,1,0,0,0,9000.0,2,17.0,False,True,False,False,False,True,False,False,True
0,3419.0,6,380.0,23,1,0,0,1,0,1,0,15000.0,1,4.0,True,False,False,True,False,False,False,False,False
1,7499.0,6,900.0,33,1,0,0,1,0,0,0,49000.0,1,9.0,True,False,False,True,False,False,False,True,False
0,4500.0,3,1000.0,32,1,1,1,1,0,0,0,14000.0,5,0.0,True,False,False,False,True,False,False,False,True
0,7660.0,6,0.0,31,0,2,2,1,0,0,0,10000.0,2,11.0,False,True,False,False,False,True,True,False,False
0,19611.0,10,2179.0,27,1,0,0,1,0,0,0,6000.0,1,1.0,True,False,False,False,False,True,True,False,False
0,24290.0,12,3000.0,51,0,2,0,1,0,0,1,9000.0,2,34.0,False,True,False,False,False,True,True,False,False
0,8230.0,6,1035.0,34,1,1,1,1,0,1,0,20000.0,3,4.0,False,True,False,False,False,True,False,False,False
0,9060.0,6,2000.0,28,1,0,0,1,0,1,0,10000.0,1,4.0,False,False,True,False,False,True,True,False,False
0,7191.0,10,799.92,23,1,0,0,1,0,1,0,14500.0,1,2.0,True,False,False,False,False,True,True,False,False
1,6570.0,12,730.0,32,0,0,0,1,0,0,0,14000.0,1,6.0,False,False,True,False,False,True,True,False,False
0,10990.0,12,1220.0,27,1,1,1,1,0,1,0,10000.0,1,4.0,True,False,False,False,False,True,True,False,False
0,9200.0,6,6000.0,29,0,1,1,1,0,0,0,15000.0,2,4.0,False,True,False,False,False,True,True,False,False
0,14390.0,6,4000.0,34,0,2,2,1,0,0,1,7000.0,1,2.0,False,True,False,False,False,True,True,False,False
0,8849.0,9,1500.0,61,0,2,0,0,1,1,1,7000.0,2,0.0,False,True,False,False,False,True,True,False,False
0,4000.0,3,500.0,50,0,0,0,1,0,0,0,8000.0,4,1.0,False,True,False,False,False,True,True,False,False
0,16330.0,10,1820.0,33,1,2,2,1,0,0,0,7500.0,1,9.0,False,False,True,False,False,True,True,False,False
0,8955.0,10,995.0,35,1,1,1,1,0,0,0,5000.0,1,0.0,False,True,False,False,False,True,True,False,False
1,11760.0,10,2100.0,57,0,0,0,1,0,1,0,15000.0,2,9.0,False,True,False,False,True,False,False,True,False
1,41000.0,6,7000.0,32,1,2,0,1,0,0,0,20000.0,1,1.0,False,False,True,False,True,False,False,True,False
0,10185.0,10,1796.94,51,0,2,0,1,0,1,0,12000.0,2,4.0,False,True,False,False,False,True,True,False,False
0,36500.0,4,8000.0,42,0,1,0,1,0,1,0,12000.0,2,20.0,False,True,False,False,False,True,True,False,False
1,10440.0,24,1160.0,39,0,2,2,1,0,0,0,9500.0,2,14.0,False,True,False,False,False,True,True,False,False
0,11748.0,6,9000.0,33,0,2,1,1,0,0,0,37000.0,1,17.0,False,True,False,False,False,True,False,False,False
0,16882.0,6,2000.0,42,0,1,0,1,0,0,0,7000.0,1,3.0,False,True,False,False,False,True,True,False,False
0,10590.0,10,2000.0,42,0,2,1,1,0,0,0,9000.0,2,20.0,True,False,False,False,False,True,True,False,False
0,19980.0,6,2220.0,55,1,0,0,1,0,0,1,9000.0,1,31.0,False,False,True,False,False,True,True,False,False
0,7240.0,4,4000.0,37,0,1,1,1,0,0,1,7000.0,3,9.0,False,True,False,False,False,True,True,False,False
0,29694.0,12,3300.0,29,1,2,2,1,0,1,0,11000.0,2,6.0,False,True,False,False,False,True,False,True,False
0,13950.0,12,1550.0,43,1,1,1,1,0,0,0,9000.0,3,13.0,False,True,False,False,False,True,False,True,False
0,4589.0,12,400.0,49,0,0,0,1,0,1,0,20000.0,1,13.0,False,False,True,False,False,True,False,True,False
0,9622.77,6,2405.69,34,1,1,1,1,0,0,0,12000.0,1,6.0,True,False,False,False,False,True,True,False,False
0,4770.0,6,530.0,57,0,2,0,1,0,0,0,10000.0,3,20.0,False,True,False,False,False,True,False,False,True
0,7140.0,6,0.0,37,0,1,1,1,0,0,0,17000.0,4,2.0,False,True,False,False,False,True,False,True,False
0,5032.0,8,848.0,31,1,2,2,1,0,0,0,14000.0,1,4.0,True,False,False,False,False,True,False,True,False
